ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score,resolution_time_hours
347,3675,2024-08-02,2024-08-04 05:39:09,Billing,Low,2.0,53.6525
348,4317,2024-02-18,2024-02-18 12:00:06,Billing,Low,4.0,12.001666666666667
349,4317,2024-05-18,2024-05-19 07:41:07,Technical,Medium,1.0,31.685277777777777
350,4317,2024-09-11,2024-09-11 04:30:39,Technical,Medium,4.0,4.510833333333333
351,4317,2024-10-26,,Billing,Low,0.0,
352,4317,2024-06-26,2024-06-26 08:33:12,General,Medium,0.0,8.553333333333333
353,4539,2024-08-18,2024-08-18 13:06:09,Billing,Low,4.0,13.1025
354,4539,2024-05-12,2024-05-12 04:03:49,Technical,High,3.0,4.063611111111111
355,4539,2024-08-06,2024-08-06 11:51:44,Billing,Medium,5.0,11.862222222222222
356,4539,2024-02-16,,Technical,Medium,0.0,
357,1073,2024-01-13,2024-01-13 18:11:46,Technical,Medium,0.0,18.19611111111111
358,4957,2024-03-05,2024-03-05 03:06:09,General,Low,0.0,3.1025
359,4957,2024-10-31,2024-10-31 19:54:04,Technical,Medium,0.0,19.90111111111111
360,4957,2024-11-18,,Billing,Low,0.0,
361,4957,2024-08-26,2024-08-26 08:22:30,Technical,Medium,0.0,8.375
362,561,2024-12-12,2024-12-12 00:33:23,Technical,Low,0.0,0.5563888888888889
363,561,2024-08-10,2024-08-11 04:39:01,Technical,Medium,5.0,28.650277777777777
364,561,2024-11-03,,Billing,Low,0.0,
365,561,2024-02-19,2024-02-19 19:01:29,Technical,Low,0.0,19.024722222222223
366,493,2024-01-02,2024-01-03 18:01:27,Technical,Medium,5.0,42.024166666666666
367,493,2024-06-21,,Billing,High,0.0,
368,493,2024-12-06,2024-12-07 10:26:45,General,High,0.0,34.44583333333333
369,238,2024-07-11,,Technical,Low,0.0,
370,238,2024-06-13,2024-06-14 01:40:46,Billing,Low,5.0,25.679444444444446
371,238,2024-08-31,2024-08-31 02:27:36,Technical,Medium,4.0,2.46
372,882,2024-10-07,2024-10-07 13:10:56,Billing,Medium,4.0,13.182222222222222
373,882,2024-05-24,2024-05-24 18:25:28,Technical,Low,5.0,18.424444444444443
374,882,2024-10-04,2024-10-06 03:51:04,Technical,Low,0.0,51.85111111111111
375,882,2024-07-15,2024-07-15 05:58:03,General,High,0.0,5.9675
376,755,2024-07-24,2024-07-24 10:05:28,Technical,Low,0.0,10.091111111111111
377,755,2024-01-05,2024-01-05 08:47:18,Technical,Low,0.0,8.788333333333334
378,3040,2024-08-19,2024-08-19 01:18:34,General,Medium,4.0,1.3094444444444444
379,3040,2024-03-13,,Technical,Low,0.0,
380,2985,2024-06-13,2024-06-13 04:14:26,Billing,Medium,0.0,4.240555555555556
381,3750,2024-07-24,2024-07-24 16:43:07,General,Low,0.0,16.718611111111112
382,224,2024-03-17,2024-03-17 08:01:00,Technical,High,1.0,8.016666666666667
383,4513,2024-02-26,2024-02-27 11:32:42,Billing,Low,1.0,35.545
384,1468,2024-02-28,2024-02-28 05:28:15,Technical,Low,0.0,5.470833333333333
385,2376,2024-07-13,2024-07-13 07:10:19,Technical,Medium,0.0,7.171944444444445
386,2376,2024-09-22,2024-09-22 08:08:12,Technical,Low,5.0,8.136666666666667
387,2376,2024-09-23,2024-09-23 05:57:48,Technical,High,0.0,5.963333333333333
388,2376,2024-08-18,2024-08-19 00:22:52,Billing,Medium,0.0,24.38111111111111
389,2376,2024-06-07,2024-06-07 06:09:34,Technical,High,2.0,6.1594444444444445
390,21,2024-11-08,,Technical,Low,0.0,
391,3632,2024-09-23,,Technical,Low,0.0,
392,3632,2024-04-22,,Technical,Low,0.0,
393,3632,2024-06-18,2024-06-20 06:40:24,Technical,Low,5.0,54.67333333333333
394,2542,2024-10-27,2024-10-27 16:56:43,Billing,Low,0.0,16.94527777777778
395,2542,2024-02-24,2024-02-24 02:23:20,Technical,Medium,0.0,2.388888888888889
396,2542,2024-03-16,2024-03-16 23:21:06,Billing,Medium,0.0,23.351666666666667
397,2542,2024-10-19,2024-10-19 07:29:32,Technical,Low,0.0,7.492222222222222
398,2213,2024-01-03,2024-01-04 00:34:34,Technical,High,0.0,24.57611111111111
399,2213,2024-02-22,2024-02-22 07:12:25,Billing,Low,0.0,7.206944444444445
400,2213,2024-05-30,,General,Low,0.0,
401,2213,2024-04-25,,Billing,Low,0.0,
402,2213,2024-04-30,2024-04-30 05:58:24,Billing,Medium,4.0,5.973333333333334
403,474,2024-10-12,2024-10-12 07:36:21,General,Low,0.0,7.605833333333333
404,474,2024-07-22,,Technical,Medium,0.0,
405,474,2024-07-23,2024-07-23 11:25:56,Technical,High,0.0,11.432222222222222
406,3349,2024-08-08,2024-08-08 19:07:15,Technical,Low,4.0,19.120833333333334
407,252,2024-01-29,2024-01-29 04:54:31,Billing,Low,0.0,4.908611111111111
408,252,2024-02-17,2024-02-17 17:50:50,Technical,Medium,4.0,17.84722222222222
409,252,2024-06-30,2024-07-01 14:39:36,General,Low,3.0,38.66
410,252,2024-05-15,2024-05-15 11:22:52,Billing,Medium,0.0,11.38111111111111
411,1258,2024-05-31,2024-05-31 23:02:43,Technical,High,0.0,23.045277777777777
412,1258,2024-03-03,2024-03-03 04:50:00,Technical,Medium,4.0,4.833333333333333
413,1777,2024-01-13,2024-01-13 11:17:46,Billing,Medium,5.0,11.296111111111111
414,1777,2024-05-12,2024-05-12 09:19:17,Technical,High,0.0,9.321388888888889
415,1777,2024-02-15,,Billing,High,0.0,
416,1777,2024-04-19,2024-04-19 06:19:44,Technical,Low,5.0,6.328888888888889
417,1777,2024-08-17,2024-08-17 06:10:23,General,High,3.0,6.173055555555556
418,924,2024-11-27,2024-11-29 05:14:25,Billing,Medium,4.0,53.24027777777778
419,924,2024-12-14,,Technical,Low,0.0,
420,924,2024-01-25,2024-01-25 06:17:53,Technical,Low,4.0,6.298055555555556
421,319,2024-06-07,,Technical,High,0.0,
422,319,2024-06-06,2024-06-07 11:18:11,Technical,Medium,5.0,35.30305555555555
423,520,2024-09-26,2024-09-26 04:39:10,General,High,0.0,4.652777777777778
424,520,2024-04-24,2024-04-24 16:56:47,General,Low,5.0,16.94638888888889
425,520,2024-10-24,2024-10-24 08:46:37,Billing,Low,0.0,8.776944444444444
426,520,2024-08-05,,Technical,Low,0.0,
427,1507,2024-07-04,2024-07-04 07:43:21,General,Low,5.0,7.7225
428,1507,2024-08-01,2024-08-02 06:39:49,Technical,Medium,3.0,30.663611111111113
429,3873,2024-02-20,2024-02-20 09:48:26,Billing,Low,0.0,9.807222222222222
430,3873,2024-07-02,2024-07-03 01:37:30,Billing,Low,0.0,25.625
431,3873,2024-12-17,2024-12-17 03:25:59,General,Low,3.0,3.4330555555555557
432,3873,2024-08-19,,Technical,Low,0.0,
433,3873,2024-08-17,2024-08-17 16:58:55,Technical,Low,4.0,16.981944444444444
434,2217,2024-06-12,,General,Low,0.0,
435,2217,2024-11-18,2024-11-19 04:41:12,Technical,Low,0.0,28.686666666666667
436,2217,2024-10-07,,Technical,Medium,0.0,
437,2217,2024-10-13,2024-10-13 15:29:25,Technical,Low,4.0,15.490277777777777
438,2217,2024-03-23,2024-03-24 15:23:42,Technical,Medium,4.0,39.395
439,951,2024-06-23,2024-06-23 15:29:00,Billing,Medium,0.0,15.483333333333333
440,951,2024-04-14,,Technical,Low,0.0,
441,951,2024-06-12,2024-06-12 10:53:18,General,Medium,4.0,10.888333333333334
442,4767,2024-02-02,,Technical,Medium,0.0,
443,1990,2024-12-15,,Billing,High,0.0,
444,1990,2024-05-12,,Billing,Medium,0.0,
445,1990,2024-01-26,2024-01-26 11:27:51,General,High,0.0,11.464166666666667
446,1990,2024-09-05,2024-09-05 10:34:27,Billing,Low,0.0,10.574166666666667
447,4965,2024-03-10,2024-03-10 11:25:46,Technical,Low,0.0,11.429444444444444
448,4965,2024-01-10,2024-01-10 06:11:04,Technical,Medium,0.0,6.184444444444445
449,4965,2024-06-21,2024-06-22 01:25:43,General,Low,0.0,25.42861111111111
450,4965,2024-03-25,2024-03-25 01:10:41,General,Low,0.0,1.1780555555555556
451,4965,2024-10-07,2024-10-07 01:40:49,Technical,Medium,0.0,1.6802777777777778
452,1751,2024-09-24,2024-09-24 12:52:45,Billing,Low,5.0,12.879166666666666
453,340,2024-04-22,2024-04-22 13:57:04,Billing,Low,4.0,13.95111111111111
454,340,2024-09-03,,General,Medium,0.0,
455,340,2024-11-05,2024-11-06 06:55:29,Billing,Low,0.0,30.924722222222222
456,340,2024-11-19,2024-11-19 07:50:46,Technical,Low,4.0,7.846111111111111
457,340,2024-10-09,,Billing,Medium,0.0,
458,2835,2024-10-21,2024-10-21 09:55:10,Technical,Medium,0.0,9.919444444444444
459,4632,2024-07-28,2024-07-28 06:46:58,Technical,High,1.0,6.782777777777778
460,4632,2024-09-27,2024-09-27 16:39:40,Technical,Low,2.0,16.66111111111111
461,4632,2024-04-05,2024-04-05 12:45:24,Technical,High,3.0,12.756666666666666
462,4632,2024-12-29,2024-12-29 06:12:49,Billing,Medium,4.0,6.213611111111111
463,2929,2024-09-19,2024-09-21 00:19:03,Billing,Medium,5.0,48.3175
464,3093,2024-11-25,2024-11-25 09:47:08,Technical,Low,0.0,9.785555555555556
465,3093,2024-07-16,2024-07-16 03:40:37,Technical,Low,0.0,3.6769444444444446
466,3093,2024-08-08,2024-08-08 11:17:23,Technical,Low,2.0,11.289722222222222
467,3093,2024-08-16,,General,Medium,0.0,
468,3705,2024-07-05,2024-07-05 16:47:25,Technical,Low,3.0,16.790277777777778
469,2829,2024-01-24,2024-01-25 13:13:49,Technical,Low,5.0,37.23027777777778
470,2829,2024-01-19,2024-01-19 10:07:39,Billing,Low,5.0,10.1275
471,2829,2024-03-25,2024-03-26 04:29:24,Billing,Medium,0.0,28.49
472,2829,2024-09-02,2024-09-02 04:55:21,General,Medium,0.0,4.9225
473,2829,2024-08-16,2024-08-16 09:42:41,Technical,High,2.0,9.711388888888889
474,2711,2024-12-28,2024-12-28 12:29:20,General,Medium,0.0,12.488888888888889
475,2711,2024-03-17,2024-03-17 10:05:06,Billing,Low,3.0,10.085
476,1049,2024-04-09,2024-04-09 05:32:51,Technical,Low,0.0,5.5475
477,1049,2024-03-14,2024-03-14 03:34:25,Billing,Medium,0.0,3.573611111111111
478,1049,2024-02-16,,Technical,Medium,0.0,
479,295,2024-02-28,2024-02-28 18:21:52,Billing,Low,3.0,18.364444444444445
480,295,2024-02-07,2024-02-07 15:31:35,General,Low,0.0,15.526388888888889
481,295,2024-05-17,2024-05-17 09:31:39,Billing,Medium,5.0,9.5275
482,295,2024-01-26,2024-01-26 09:26:41,General,Medium,0.0,9.444722222222222
483,295,2024-02-02,2024-02-04 03:23:47,Technical,Low,0.0,51.396388888888886
484,900,2024-12-24,,Billing,Medium,0.0,
485,900,2024-05-27,2024-05-27 05:20:36,Technical,High,0.0,5.343333333333334
486,900,2024-09-19,,Technical,High,0.0,
487,900,2024-02-12,2024-02-12 08:34:57,Billing,Low,0.0,8.5825
488,900,2024-09-19,2024-09-19 05:05:33,General,Medium,4.0,5.0925
489,2716,2024-03-07,2024-03-07 11:47:03,Billing,Low,0.0,11.784166666666666
490,2716,2024-11-05,2024-11-05 10:57:22,Billing,Low,5.0,10.956111111111111
491,2716,2024-11-23,2024-11-23 14:22:22,Technical,Medium,0.0,14.372777777777777
492,2716,2024-11-17,,Technical,Medium,0.0,
493,2716,2024-01-22,2024-01-22 05:47:47,General,Low,0.0,5.796388888888889
494,1885,2024-07-29,2024-07-29 23:04:26,Billing,Low,5.0,23.073888888888888
495,1885,2024-02-13,2024-02-13 20:11:36,Technical,Medium,0.0,20.19333333333333
496,1885,2024-09-15,,Billing,Low,0.0,
497,1885,2024-03-30,2024-03-31 05:00:39,Billing,Medium,0.0,29.010833333333334
498,1885,2024-02-15,2024-02-15 07:08:12,General,Low,4.0,7.136666666666667
499,2137,2024-12-08,,Technical,Medium,0.0,
500,2137,2024-04-02,,Billing,Low,0.0,
501,2137,2024-04-08,,Technical,Low,0.0,
502,2658,2024-03-27,,Technical,Low,0.0,
503,2658,2024-11-10,,Billing,Low,0.0,
504,2658,2024-06-27,,Technical,Low,0.0,
505,2658,2024-06-23,2024-06-23 08:24:01,Technical,High,5.0,8.400277777777777
506,3466,2024-07-13,,Technical,Low,0.0,
507,3466,2024-07-16,2024-07-17 17:33:23,Technical,Low,0.0,41.55638888888889
508,3466,2024-07-30,2024-07-30 05:38:42,General,High,0.0,5.645
509,3466,2024-03-13,,Billing,Low,0.0,
510,894,2024-06-07,2024-06-08 23:13:58,Technical,Low,2.0,47.23277777777778
511,894,2024-08-29,2024-08-31 15:13:06,General,Medium,5.0,63.218333333333334
512,894,2024-08-30,2024-08-31 02:41:26,Billing,Low,0.0,26.690555555555555
513,894,2024-06-10,2024-06-10 05:34:55,Billing,High,0.0,5.581944444444445
514,592,2024-07-02,2024-07-02 04:08:52,Technical,High,0.0,4.147777777777778
515,3155,2024-03-28,2024-03-28 19:10:38,Technical,Low,2.0,19.177222222222223
516,2831,2024-08-01,2024-08-01 11:07:03,Technical,Medium,4.0,11.1175
517,3893,2024-04-22,2024-04-22 11:39:52,Technical,Low,4.0,11.664444444444445
518,3893,2024-08-15,2024-08-15 23:45:29,Billing,Medium,4.0,23.758055555555554
519,3893,2024-10-13,,Billing,Low,0.0,
520,3893,2024-07-26,,Billing,Low,0.0,
521,470,2024-12-16,2024-12-16 03:13:11,Technical,High,1.0,3.2197222222222224
522,470,2024-01-09,,Technical,Low,0.0,
523,470,2024-04-24,2024-04-24 12:15:56,General,High,2.0,12.265555555555556
524,470,2024-07-29,,Billing,Medium,0.0,
525,1285,2024-05-07,2024-05-07 12:10:18,Billing,Low,0.0,12.171666666666667
526,1285,2024-10-29,,Technical,Low,0.0,
527,2509,2024-01-31,2024-01-31 07:37:06,Technical,Medium,2.0,7.618333333333333
528,2509,2024-03-13,2024-03-13 21:04:58,Billing,Low,0.0,21.08277777777778
529,2509,2024-02-20,2024-02-20 02:41:22,Technical,Low,0.0,2.6894444444444443
530,4338,2024-05-11,2024-05-12 04:35:39,Technical,Medium,0.0,28.594166666666666
531,43,2024-05-23,2024-05-23 18:03:09,Technical,Medium,4.0,18.0525
532,43,2024-12-12,,Technical,Medium,0.0,
533,43,2024-04-03,2024-04-04 03:38:19,Technical,Low,4.0,27.63861111111111
534,4221,2024-07-26,2024-07-26 07:07:51,Technical,Low,4.0,7.130833333333333
535,4221,2024-08-17,2024-08-17 20:54:04,General,High,5.0,20.90111111111111
536,4221,2024-06-26,2024-06-26 11:08:17,Technical,Low,5.0,11.138055555555555
537,4221,2024-04-27,2024-04-27 07:08:13,Technical,Low,5.0,7.1369444444444445
538,4468,2024-01-10,,Technical,Medium,0.0,
539,4468,2024-06-25,,General,Medium,0.0,
540,4468,2024-08-07,2024-08-07 06:39:06,Technical,Medium,0.0,6.651666666666666
541,4468,2024-09-03,2024-09-04 11:08:47,General,Low,5.0,35.146388888888886
542,3079,2024-01-07,2024-01-07 08:44:14,Billing,Low,5.0,8.737222222222222
543,1827,2024-10-30,2024-10-30 06:40:01,Technical,High,0.0,6.666944444444445
544,4053,2024-11-23,,Billing,Low,0.0,
545,4053,2024-03-06,2024-03-06 22:15:53,General,Low,0.0,22.264722222222222
546,4053,2024-03-17,,Billing,High,0.0,
547,1263,2024-09-22,2024-09-23 07:16:33,Technical,Low,3.0,31.275833333333335
548,1263,2024-03-03,2024-03-03 03:11:17,Billing,Low,4.0,3.1880555555555556
549,1263,2024-10-21,2024-10-21 20:39:05,General,Medium,0.0,20.65138888888889
550,1458,2024-08-06,2024-08-06 03:24:50,General,Low,0.0,3.4138888888888888
551,1458,2024-06-10,2024-06-10 06:47:25,Billing,Low,0.0,6.790277777777778
552,1458,2024-09-21,2024-09-21 20:00:19,Technical,Low,5.0,20.005277777777778
553,1773,2024-10-08,2024-10-08 20:28:05,General,Medium,5.0,20.468055555555555
554,1773,2024-07-02,2024-07-03 02:29:15,Technical,Medium,0.0,26.4875
555,1773,2024-03-18,2024-03-18 15:01:39,Billing,High,2.0,15.0275
556,1773,2024-04-02,2024-04-03 07:06:33,Billing,Low,0.0,31.109166666666667
557,1773,2024-08-15,2024-08-16 13:08:04,General,Medium,0.0,37.13444444444445
558,2582,2024-08-20,2024-08-20 21:21:43,Technical,Medium,4.0,21.361944444444443
559,2582,2024-02-18,2024-02-18 18:53:59,Technical,High,4.0,18.899722222222223
560,3437,2024-03-08,2024-03-08 08:56:54,Billing,Low,0.0,8.948333333333334
561,3437,2024-09-27,2024-09-27 16:22:49,Billing,Low,0.0,16.380277777777778
562,999,2024-07-27,2024-07-27 12:39:58,Billing,High,0.0,12.66611111111111
563,999,2024-04-12,2024-04-12 09:17:05,Billing,Low,4.0,9.284722222222221
564,3735,2024-12-06,2024-12-07 00:19:18,General,Low,0.0,24.321666666666665
565,2293,2024-01-28,,General,Low,0.0,
566,2293,2024-06-26,2024-06-27 01:55:59,General,Medium,0.0,25.933055555555555
567,2822,2024-11-29,2024-11-29 14:04:44,Technical,Medium,5.0,14.078888888888889
568,2822,2024-03-05,2024-03-05 12:30:28,Technical,Medium,3.0,12.507777777777777
569,2822,2024-06-26,2024-06-26 07:29:38,Billing,Low,4.0,7.493888888888889
570,2822,2024-12-16,2024-12-16 15:00:56,Billing,Low,0.0,15.015555555555556
571,2822,2024-01-06,,Technical,Low,0.0,
572,771,2024-11-13,2024-11-14 14:56:37,Billing,Medium,1.0,38.94361111111111
573,771,2024-07-09,,Billing,Medium,0.0,
574,801,2024-06-21,,Technical,Medium,0.0,
575,801,2024-01-06,2024-01-06 03:02:33,Technical,Medium,0.0,3.0425
576,801,2024-10-23,2024-10-23 05:14:02,Technical,Low,0.0,5.233888888888889
577,801,2024-01-24,,Technical,Low,0.0,
578,1107,2024-01-15,2024-01-15 11:15:58,Billing,Medium,5.0,11.266111111111112
579,4357,2024-04-13,2024-04-13 13:54:56,General,Low,3.0,13.915555555555555
580,4357,2024-08-07,2024-08-07 10:20:56,Billing,High,0.0,10.348888888888888
581,251,2024-03-18,2024-03-18 05:52:18,Billing,Low,4.0,5.871666666666667
582,251,2024-09-26,2024-09-26 11:59:09,Billing,Medium,4.0,11.985833333333334
583,251,2024-04-29,2024-04-29 18:37:46,General,Medium,4.0,18.629444444444445
584,251,2024-12-21,2024-12-22 00:39:38,Technical,Medium,0.0,24.660555555555554
585,2327,2024-12-20,,Technical,High,0.0,
586,2327,2024-07-28,2024-07-28 14:38:02,Billing,Medium,2.0,14.633888888888889
587,2327,2024-10-21,2024-10-21 16:58:18,Billing,Medium,4.0,16.971666666666668
588,2327,2024-09-23,2024-09-23 07:20:30,Technical,High,0.0,7.341666666666667
589,991,2024-01-18,,Technical,Low,0.0,
590,991,2024-11-19,2024-11-19 09:35:44,Technical,Low,3.0,9.595555555555556
591,991,2024-11-23,2024-11-24 11:36:22,Technical,High,2.0,35.60611111111111
592,991,2024-09-17,2024-09-17 10:43:09,Billing,Low,0.0,10.719166666666666
593,991,2024-03-15,2024-03-15 13:27:49,Technical,Low,5.0,13.463611111111112
594,2183,2024-05-28,2024-05-28 17:46:51,Billing,High,4.0,17.780833333333334
595,2183,2024-06-03,2024-06-04 11:31:25,General,Low,4.0,35.52361111111111
596,4235,2024-03-15,2024-03-15 10:11:29,Technical,Low,5.0,10.19138888888889
597,4235,2024-04-29,2024-04-29 23:19:40,General,Low,4.0,23.32777777777778
598,733,2024-11-16,2024-11-16 19:44:14,Billing,Medium,3.0,19.737222222222222
599,733,2024-11-20,2024-11-21 04:34:19,Technical,Medium,0.0,28.571944444444444
600,1906,2024-03-09,2024-03-09 15:37:44,Technical,High,3.0,15.62888888888889
601,1906,2024-08-26,2024-08-26 17:04:05,Technical,Low,5.0,17.068055555555556
602,1906,2024-07-06,2024-07-08 09:46:34,Technical,Low,4.0,57.77611111111111
603,1906,2024-04-13,2024-04-13 01:55:33,Technical,Medium,5.0,1.9258333333333333
604,1906,2024-01-20,2024-01-21 03:37:34,General,Low,5.0,27.62611111111111
605,3534,2024-09-19,2024-09-19 14:51:27,Billing,Medium,5.0,14.8575
606,3534,2024-09-01,2024-09-01 12:16:33,Billing,High,0.0,12.275833333333333
607,3534,2024-01-05,2024-01-05 04:05:55,Billing,Low,4.0,4.098611111111111
608,437,2024-01-03,,Technical,Medium,0.0,
609,1182,2024-10-01,2024-10-01 16:40:42,Billing,Medium,0.0,16.678333333333335
610,1182,2024-05-21,2024-05-21 09:16:27,Technical,Medium,0.0,9.274166666666666
611,1182,2024-11-05,2024-11-05 08:55:26,Technical,High,0.0,8.92388888888889
612,2042,2024-04-12,2024-04-12 03:03:58,Billing,Low,1.0,3.0661111111111112
613,2042,2024-04-23,2024-04-23 10:56:54,General,Medium,4.0,10.948333333333334
614,2042,2024-08-23,,Billing,Low,0.0,
615,2042,2024-08-22,2024-08-23 12:24:37,General,Low,3.0,36.41027777777778
616,3313,2024-09-29,2024-09-29 20:40:11,Technical,Low,0.0,20.669722222222223
617,3179,2024-01-03,2024-01-03 12:23:45,Technical,Low,0.0,12.395833333333334
618,3179,2024-10-20,2024-10-21 01:41:40,Technical,Low,3.0,25.694444444444443
619,3179,2024-10-04,2024-10-04 10:30:50,Technical,Medium,4.0,10.51388888888889
620,3179,2024-08-08,2024-08-08 07:13:19,Technical,Medium,0.0,7.2219444444444445
621,2616,2024-09-01,2024-09-01 17:17:02,Technical,Medium,5.0,17.28388888888889
622,4355,2024-03-29,,Technical,Medium,0.0,
623,2970,2024-02-08,2024-02-08 15:16:29,Technical,Low,0.0,15.274722222222222
624,2970,2024-10-28,2024-10-28 20:36:41,Technical,Low,2.0,20.61138888888889
625,2809,2024-03-30,2024-03-31 01:09:12,Technical,Low,4.0,25.153333333333332
626,2809,2024-01-21,,General,Low,0.0,
627,2809,2024-06-03,2024-06-03 13:36:29,Technical,Medium,5.0,13.608055555555556
628,2809,2024-04-30,2024-04-30 06:50:09,Technical,Low,0.0,6.835833333333333
629,3889,2024-12-25,2024-12-25 02:51:39,General,Medium,0.0,2.8608333333333333
630,3889,2024-08-26,2024-08-26 12:12:47,General,Medium,4.0,12.213055555555556
631,3889,2024-10-04,2024-10-04 11:22:53,Technical,Medium,4.0,11.381388888888889
632,3889,2024-06-24,2024-06-25 17:37:24,General,Low,5.0,41.623333333333335
633,3889,2024-01-21,2024-01-22 06:05:40,Billing,High,4.0,30.094444444444445
634,1038,2024-08-30,,Billing,Low,0.0,
635,1038,2024-08-12,,Billing,High,0.0,
636,1038,2024-02-04,,Billing,Low,0.0,
637,1038,2024-05-23,2024-05-23 04:28:05,Technical,Low,5.0,4.468055555555556
638,735,2024-06-01,,Billing,Low,0.0,
639,735,2024-04-02,2024-04-03 07:41:46,Billing,High,2.0,31.69611111111111
640,735,2024-08-08,2024-08-10 00:05:05,General,Medium,2.0,48.084722222222226
641,735,2024-12-10,2024-12-10 20:58:44,Technical,High,3.0,20.97888888888889
642,986,2024-04-13,,Technical,Low,0.0,
643,986,2024-07-05,2024-07-06 12:59:11,Billing,Medium,0.0,36.98638888888889
644,986,2024-07-28,2024-07-28 10:01:35,Technical,Medium,5.0,10.026388888888889
645,986,2024-11-11,2024-11-12 18:24:40,Technical,Medium,0.0,42.41111111111111
646,986,2024-04-08,2024-04-08 18:03:01,Technical,Medium,0.0,18.05027777777778
647,529,2024-12-15,2024-12-15 04:22:17,Technical,Low,5.0,4.371388888888889
648,529,2024-03-20,,Billing,High,0.0,
649,529,2024-01-21,2024-01-21 12:41:46,Technical,Low,0.0,12.696111111111112
650,529,2024-07-06,2024-07-06 05:01:29,Billing,Medium,0.0,5.0247222222222225
651,3784,2024-05-14,,Billing,Medium,0.0,
652,3784,2024-05-01,2024-05-01 02:35:42,Technical,Low,0.0,2.595
653,3784,2024-07-20,,General,High,0.0,
654,3039,2024-06-03,2024-06-03 04:54:04,Technical,Medium,0.0,4.901111111111111
655,3039,2024-03-28,,Technical,Low,0.0,
656,3039,2024-12-30,2024-12-30 08:32:40,Technical,Medium,4.0,8.544444444444444
657,3039,2024-07-01,2024-07-01 04:57:47,Billing,Medium,0.0,4.963055555555556
658,3039,2024-12-05,2024-12-05 06:47:51,Technical,Medium,4.0,6.7975
659,543,2024-05-17,,Technical,Low,0.0,
660,543,2024-01-03,2024-01-04 09:54:14,Billing,High,0.0,33.903888888888886
