customer_id,log_date,sessions,duration_minutes,features_used,errors_encountered
17,2024-11-17,9,20.97,10,0
17,2024-12-13,7,10.25,13,0
17,2024-12-15,6,61.95,4,0
17,2024-11-23,1,54.27,11,0
17,2024-11-11,1,4.15,8,1
17,2024-12-09,9,25.11,11,1
17,2024-12-05,2,19.36,10,3
17,2024-10-07,6,10.19,14,0
17,2024-11-22,3,18.29,1,0
17,2024-10-04,4,23.62,5,0
17,2024-12-20,6,5.49,4,0
17,2024-12-30,8,20.14,13,2
17,2024-11-08,5,17.05,7,0
17,2024-12-08,7,10.8,7,1
17,2024-11-19,8,18.36,11,1
17,2024-12-17,4,28.63,3,0
17,2024-10-14,3,33.04,13,0
17,2024-10-25,3,27.98,9,2
17,2024-11-30,9,29.14,6,1
17,2024-10-28,3,15.62,14,0
17,2024-11-18,3,3.55,5,1
17,2024-10-22,1,40.65,1,0
17,2024-12-31,7,18.31,13,0
17,2024-10-08,3,20.73,3,1
17,2024-11-03,5,18.03,12,0
17,2024-11-16,6,7.34,5,1
17,2024-11-12,3,36.9,6,0
18,2024-11-22,9,1.23,3,1
18,2024-12-03,8,40.95,11,1
18,2024-11-18,7,27.04,1,0
18,2024-12-10,9,10.97,10,0
18,2024-10-03,4,28.97,2,1
18,2024-10-09,5,24.77,12,1
18,2024-11-24,2,8.0,9,0
18,2024-11-15,6,10.75,7,0
18,2024-12-24,4,26.84,7,0
18,2024-11-10,1,114.13,8,0
18,2024-12-18,4,18.14,10,0
18,2024-12-13,4,35.3,10,0
18,2024-11-28,8,35.39,8,2
18,2024-11-30,2,7.35,1,0
18,2024-10-29,6,79.64,2,1
18,2024-10-21,2,20.78,7,1
18,2024-11-01,1,21.96,4,2
18,2024-12-12,9,5.52,10,0
18,2024-10-07,8,24.29,2,0
18,2024-11-25,1,13.47,10,0
18,2024-10-04,2,42.08,2,1
18,2024-12-29,3,14.03,3,0
18,2024-12-11,8,36.26,4,1
18,2024-10-24,5,24.0,4,1
18,2024-10-13,5,43.25,4,0
18,2024-12-27,5,14.89,13,1
18,2024-10-05,3,23.87,11,0
18,2024-12-31,5,13.72,14,1
19,2024-12-09,2,14.51,12,0
19,2024-11-15,1,48.9,9,0
19,2024-10-22,6,7.41,6,1
19,2024-12-06,6,25.4,6,1
19,2024-10-25,7,25.47,11,0
19,2024-10-10,7,31.42,7,0
19,2024-10-20,4,8.38,10,0
19,2024-10-26,7,10.87,12,0
19,2024-10-17,7,1.38,7,0
19,2024-10-29,2,28.09,8,1
19,2024-10-09,9,0.82,8,1
19,2024-12-04,2,12.14,14,0
19,2024-12-01,3,46.08,7,2
19,2024-12-03,9,1.31,8,0
20,2024-11-26,3,27.55,14,0
20,2024-11-30,6,40.01,10,2
20,2024-12-02,4,6.23,8,0
20,2024-11-08,5,55.04,8,1
20,2024-12-13,4,54.58,10,0
20,2024-10-28,7,43.14,7,1
20,2024-11-24,4,17.34,5,1
20,2024-12-23,4,7.14,12,1
20,2024-11-19,6,50.96,4,0
20,2024-12-01,4,14.54,13,1
20,2024-12-21,4,27.88,2,0
20,2024-12-16,8,15.2,3,1
20,2024-10-23,2,51.89,8,1
21,2024-11-02,2,6.66,10,1
21,2024-10-23,9,12.28,1,0
21,2024-12-26,8,42.87,2,0
21,2024-11-30,3,11.43,3,0
21,2024-12-06,5,36.82,9,1
21,2024-10-06,8,14.16,12,2
21,2024-11-04,6,80.82,10,0
21,2024-11-15,2,7.06,7,0
21,2024-11-27,8,-13.86,6,1
21,2024-10-15,8,41.52,5,1
21,2024-12-09,9,11.75,6,0
22,2024-10-21,1,25.69,7,1
22,2024-12-24,9,33.17,11,0
22,2024-11-23,5,23.34,4,1
22,2024-11-26,6,24.74,7,2
22,2024-11-01,8,28.52,12,1
22,2024-11-16,6,10.43,10,1
22,2024-11-24,6,19.89,10,1
22,2024-11-25,3,14.59,7,1
22,2024-10-24,8,33.52,3,0
22,2024-12-17,7,19.71,4,0
22,2024-12-25,4,9.2,2,0
22,2024-11-05,1,42.87,4,0
22,2024-12-09,8,9.12,7,0
22,2024-10-05,3,66.59,12,0
22,2024-12-15,8,24.15,1,0
22,2024-12-20,7,68.83,14,0
22,2024-11-02,4,12.89,5,1
22,2024-12-31,6,17.2,12,2
22,2024-11-17,3,44.82,5,0
22,2024-12-19,3,32.48,3,1
22,2024-12-10,7,20.57,1,1
22,2024-10-28,3,17.26,8,0
22,2024-10-12,3,19.8,14,1
22,2024-12-03,6,17.53,13,0
22,2024-12-29,8,9.81,7,2
22,2024-10-08,6,22.23,2,0
22,2024-11-18,1,31.12,8,0
22,2024-10-26,1,8.45,12,2
22,2024-12-28,2,37.04,3,0
22,2024-11-07,8,16.11,6,1
22,2024-11-12,5,15.39,1,1
22,2024-10-03,7,136.33,8,0
22,2024-12-26,2,19.75,13,2
22,2024-11-29,7,49.77,4,0
23,2024-10-16,6,53.32,10,0
23,2024-11-24,3,18.62,1,0
23,2024-12-27,6,-19.03,2,0
23,2024-11-14,4,20.14,4,0
23,2024-12-28,8,39.7,7,0
23,2024-12-16,7,14.17,4,0
23,2024-12-23,6,31.46,13,1
23,2024-12-06,9,9.62,2,0
23,2024-11-16,2,35.13,13,0
23,2024-10-29,9,32.78,12,0
23,2024-11-20,2,14.87,8,0
23,2024-11-27,8,18.69,6,1
23,2024-10-14,9,21.67,12,0
23,2024-12-13,1,18.0,2,0
23,2024-11-28,8,29.19,10,0
23,2024-12-24,1,43.71,10,0
23,2024-11-18,5,21.15,14,0
23,2024-11-06,2,20.87,13,0
23,2024-10-21,7,63.23,13,0
23,2024-11-08,1,7.7,9,0
23,2024-12-05,5,40.19,2,1
23,2024-12-10,1,18.25,10,1
23,2024-10-30,3,36.32,6,1
23,2024-12-29,6,11.18,13,2
23,2024-12-18,6,7.6,14,1
23,2024-11-12,8,10.88,5,0
23,2024-11-02,7,42.65,9,1
23,2024-12-08,5,9.99,7,0
23,2024-10-27,9,8.25,6,2
23,2024-11-19,1,10.73,8,0
23,2024-12-25,2,9.13,7,0
23,2024-10-23,8,29.9,7,0
23,2024-11-26,8,32.84,1,2
23,2024-12-01,8,9.41,5,1
24,2024-11-22,4,53.67,2,0
24,2024-10-31,7,30.55,9,0
24,2024-10-20,7,46.42,4,0
24,2024-10-14,7,49.77,14,0
24,2024-12-31,7,25.45,6,0
24,2024-12-28,6,68.49,4,0
24,2024-11-25,9,24.13,2,0
24,2024-12-21,2,22.58,12,1
24,2024-12-25,8,27.63,9,1
24,2024-12-18,7,25.57,12,0
24,2024-10-26,4,14.62,9,0
24,2024-10-25,5,64.8,10,0
24,2024-11-08,4,38.7,10,1
24,2024-11-05,6,51.71,12,0
24,2024-12-19,8,17.92,12,1
24,2024-12-02,6,31.02,7,0
24,2024-12-30,4,58.9,9,1
24,2024-11-07,2,44.06,6,0
24,2024-10-13,6,19.84,5,0
24,2024-11-14,8,21.51,9,2
24,2024-12-10,9,29.61,5,1
24,2024-12-14,4,12.8,7,0
24,2024-10-12,6,20.64,4,0
24,2024-10-19,8,14.48,9,0
24,2024-11-20,9,12.32,7,1
24,2024-11-15,2,2.54,13,0
24,2024-10-05,4,45.93,1,0
24,2024-11-01,4,21.26,4,1
24,2024-10-18,9,55.8,7,0
24,2024-10-04,4,13.71,13,0
24,2024-12-24,7,5.39,14,2
24,2024-12-09,7,46.72,4,1
24,2024-11-29,5,33.76,14,1
24,2024-10-09,7,33.4,3,0
24,2024-11-18,4,17.4,10,1
25,2024-10-24,5,13.88,11,1
25,2024-11-11,2,22.11,13,1
25,2024-10-16,5,18.82,11,0
25,2024-10-29,7,19.1,13,0
25,2024-11-15,5,70.11,5,2
25,2024-12-09,7,7.26,14,0
25,2024-10-31,2,52.58,7,0
25,2024-10-10,6,32.47,4,0
25,2024-11-22,8,27.71,2,0
25,2024-12-31,1,16.45,12,0
25,2024-12-22,6,-19.83,14,0
25,2024-10-22,6,22.16,8,0
25,2024-12-15,9,25.05,8,0
25,2024-10-06,2,14.78,8,0
25,2024-10-21,8,30.66,7,1
25,2024-12-28,4,13.15,8,0
25,2024-11-26,1,6.12,7,0
25,2024-11-20,4,22.33,2,1
25,2024-11-05,1,25.14,9,0
25,2024-12-27,7,29.18,7,1
25,2024-11-27,8,45.47,3,0
25,2024-12-13,9,5.21,10,1
25,2024-12-10,2,33.53,6,1
25,2024-10-11,3,3.71,7,0
25,2024-12-16,1,18.45,3,0
25,2024-12-05,5,16.73,7,1
25,2024-11-06,5,33.13,6,1
25,2024-12-18,3,23.9,2,0
25,2024-11-03,3,40.53,5,0
25,2024-11-08,1,3.9,5,1
25,2024-11-24,2,7.95,14,1
25,2024-10-25,3,61.53,10,0
25,2024-12-03,8,51.16,5,0
25,2024-12-14,3,8.83,11,0
26,2024-12-02,9,43.54,7,1
26,2024-10-22,3,73.4,9,0
26,2024-11-29,8,3.06,7,2
26,2024-11-21,7,58.01,13,0
26,2024-10-11,1,11.93,8,1
26,2024-12-13,4,57.13,14,1
26,2024-10-16,8,30.3,13,1
26,2024-12-24,5,19.86,9,1
26,2024-10-21,1,28.08,5,0
26,2024-12-26,1,15.48,10,0
26,2024-12-15,3,2.77,8,1
26,2024-10-05,2,6.19,3,0
26,2024-10-03,5,37.27,3,0
26,2024-12-30,3,25.33,3,0
26,2024-12-11,1,10.42,12,1
26,2024-11-22,9,21.81,7,0
26,2024-12-04,8,15.7,9,0
26,2024-11-13,3,7.59,9,0
26,2024-11-04,3,-29.34,10,0
26,2024-11-07,1,80.56,10,0
26,2024-10-23,3,20.49,14,0
26,2024-11-15,3,4.82,9,0
26,2024-10-06,4,45.66,7,4
26,2024-10-14,5,58.25,7,0
26,2024-10-27,9,90.4,4,0
26,2024-12-06,1,107.61,1,0
26,2024-11-01,9,25.4,11,0
26,2024-11-30,6,29.05,8,1
26,2024-11-19,5,45.26,6,0
26,2024-11-27,9,4.49,5,0
26,2024-11-25,2,30.29,5,0
26,2024-12-14,4,9.36,4,1
26,2024-11-10,3,21.4,7,0
26,2024-12-28,6,48.57,10,0
26,2024-12-10,7,4.4,14,0
26,2024-11-24,6,26.84,2,1
26,2024-12-09,3,63.83,11,0
26,2024-11-11,4,64.06,5,1
26,2024-11-14,8,60.3,13,0
26,2024-12-03,4,49.26,3,0
26,2024-10-31,7,66.78,11,0
26,2024-12-18,9,32.54,3,1
26,2024-10-29,2,22.96,6,0
26,2024-11-12,4,11.16,6,2
26,2024-12-25,8,53.16,6,1
26,2024-10-09,6,28.04,7,0
26,2024-10-10,3,19.94,8,0
26,2024-12-07,3,40.49,3,0
26,2024-12-16,3,22.53,6,1
26,2024-10-12,5,25.11,6,0
26,2024-12-19,8,22.55,12,0
26,2024-10-20,6,15.56,4,1
26,2024-12-12,2,37.29,11,2
27,2024-12-15,7,28.4,12,1
27,2024-12-20,6,42.53,1,0
27,2024-11-04,2,28.1,10,1
27,2024-10-27,6,25.29,10,2
27,2024-12-10,6,5.71,7,0
27,2024-10-13,6,10.22,10,0
27,2024-12-27,9,46.48,6,0
27,2024-11-10,2,9.37,13,0
27,2024-11-11,3,37.18,4,0
27,2024-11-16,7,38.62,12,0
27,2024-12-26,3,56.71,13,0
27,2024-10-25,5,29.4,12,1
27,2024-10-31,2,14.36,8,0
27,2024-11-13,1,54.15,14,0
27,2024-12-30,8,6.75,7,0
27,2024-10-20,8,16.51,1,0
27,2024-11-26,2,28.2,3,0
27,2024-12-31,4,85.82,6,3
27,2024-11-30,9,23.87,14,0
27,2024-10-19,6,31.03,4,0
27,2024-10-24,3,10.43,8,0
27,2024-12-19,5,29.74,3,0
27,2024-10-15,2,46.24,5,0
27,2024-11-14,4,46.26,6,1
27,2024-10-12,1,27.59,4,1
27,2024-10-21,2,20.16,4,1
28,2024-10-20,6,4.97,3,0
28,2024-10-19,2,8.37,11,1
28,2024-11-30,6,8.63,10,0
28,2024-12-15,5,9.56,2,0
28,2024-11-01,1,20.91,4,0
28,2024-10-08,4,32.36,13,1
28,2024-12-08,7,20.13,2,0
28,2024-11-23,9,17.75,3,2
28,2024-11-26,3,23.64,11,1
28,2024-10-15,7,3.04,4,0
28,2024-12-22,5,38.97,10,0
28,2024-11-07,7,163.34,14,1
28,2024-10-11,8,59.45,6,0
28,2024-12-31,8,26.42,13,0
28,2024-11-09,8,28.46,6,0
28,2024-12-28,4,34.29,11,0
28,2024-10-13,5,16.79,10,0
28,2024-10-10,4,43.38,5,1
28,2024-12-09,6,27.38,14,2
28,2024-12-04,4,42.63,3,1
28,2024-11-15,4,9.49,2,0
28,2024-11-08,3,6.68,12,0
28,2024-11-21,8,23.13,4,0
28,2024-12-25,1,17.09,2,0
28,2024-12-17,2,46.28,1,1
28,2024-10-29,3,12.4,8,1
28,2024-10-28,5,31.92,11,0
28,2024-11-19,3,41.63,2,1
28,2024-10-23,4,3.94,12,0
28,2024-11-02,7,81.13,14,0
28,2024-10-03,5,16.78,1,1
28,2024-12-23,2,25.03,12,0
28,2024-12-14,6,49.46,13,1
28,2024-11-28,3,42.3,6,0
28,2024-12-19,9,76.1,14,1
28,2024-11-17,2,20.65,4,0
28,2024-11-27,5,23.59,4,1
28,2024-12-16,3,33.41,1,0
28,2024-12-29,3,77.47,13,0
28,2024-12-20,6,5.59,3,0
28,2024-10-27,2,7.26,8,0
28,2024-12-11,8,22.31,13,0
28,2024-12-01,8,26.74,13,1
28,2024-12-18,1,31.25,6,0
28,2024-11-12,1,9.4,14,1
28,2024-10-30,5,48.5,8,3
28,2024-12-05,2,20.19,3,1
28,2024-10-16,6,10.85,6,1
28,2024-12-07,6,18.24,8,0
29,2024-12-13,5,26.99,12,0
29,2024-10-27,6,34.58,4,3
29,2024-12-24,2,13.16,5,0
29,2024-11-12,4,15.38,11,0
29,2024-12-25,7,37.88,1,2
29,2024-11-27,8,18.88,6,0
29,2024-10-08,9,42.5,6,0
29,2024-12-14,9,7.07,10,0
29,2024-12-17,4,42.59,2,1
29,2024-12-01,7,6.57,10,0
29,2024-12-06,1,16.87,6,0
29,2024-11-05,3,35.9,11,1
29,2024-10-07,1,85.0,12,1
29,2024-10-31,5,23.48,13,1
29,2024-11-30,5,14.09,12,1
29,2024-12-18,2,2.87,14,0
29,2024-11-03,1,53.69,6,1
29,2024-11-26,4,67.3,3,0
29,2024-11-19,1,36.05,3,0
29,2024-11-13,1,33.92,2,0
29,2024-10-23,5,69.35,14,0
29,2024-12-28,1,5.39,5,2
29,2024-11-28,4,23.4,3,0
29,2024-12-29,8,48.12,13,1
29,2024-10-21,1,29.45,13,0
29,2024-11-07,1,16.83,11,1
29,2024-11-20,4,16.04,1,1
29,2024-12-02,6,57.79,5,0
29,2024-10-18,6,64.88,11,0
29,2024-10-28,3,4.81,1,1
29,2024-11-14,7,11.3,10,0
29,2024-12-31,2,29.61,9,1
29,2024-12-23,5,11.54,1,3
29,2024-11-08,3,13.88,1,1
29,2024-10-25,6,19.2,11,0
29,2024-10-13,8,31.44,10,0
29,2024-10-24,8,24.96,1,1
29,2024-11-22,7,20.27,11,1
29,2024-10-09,2,20.73,8,1
29,2024-10-12,5,47.41,3,1
29,2024-10-26,7,12.47,7,0
29,2024-12-05,2,75.19,3,0
29,2024-10-15,5,50.27,4,0
29,2024-10-29,5,15.45,5,0
29,2024-11-23,3,47.23,1,0
29,2024-12-16,5,16.82,7,1
29,2024-11-01,8,99.94,7,2
29,2024-12-26,8,9.55,7,1
29,2024-10-06,8,33.97,4,0
29,2024-12-04,7,30.8,13,1
29,2024-10-19,4,23.34,8,0
29,2024-10-16,1,69.61,6,0
29,2024-12-30,2,7.0,6,0
29,2024-10-04,5,28.05,1,0
29,2024-12-12,9,14.3,9,0
29,2024-11-09,3,13.21,13,0
29,2024-11-11,7,53.43,6,0
29,2024-12-27,6,55.28,10,1
29,2024-10-30,9,15.82,3,0
29,2024-11-17,7,30.32,9,0
29,2024-11-02,4,74.52,7,0
29,2024-10-11,8,21.99,5,1
29,2024-12-22,3,2.38,5,0
30,2024-12-09,5,25.5,13,0
30,2024-11-10,8,34.69,12,0
30,2024-12-28,3,46.73,8,0
30,2024-10-22,1,50.66,6,0
30,2024-12-11,7,52.29,1,2
30,2024-12-31,3,16.72,6,1
30,2024-12-21,7,37.46,12,0
30,2024-12-23,6,101.54,7,1
30,2024-11-12,8,23.76,12,1
30,2024-10-21,8,39.06,14,0
30,2024-12-06,1,9.2,8,0
30,2024-11-05,7,29.29,8,1
30,2024-11-08,6,12.68,1,1
30,2024-11-13,6,1.99,11,1
30,2024-10-20,2,38.89,9,0
30,2024-11-20,7,26.58,10,1
30,2024-11-16,9,5.09,5,2
30,2024-10-04,2,48.23,3,2
30,2024-11-29,9,37.75,4,0
30,2024-12-04,3,17.43,14,0
30,2024-11-04,7,5.3,12,0
30,2024-10-05,3,32.74,2,0
30,2024-11-30,9,14.61,12,1
30,2024-11-25,5,77.8,8,1
30,2024-12-16,4,63.05,5,2
30,2024-11-23,7,30.44,4,0
30,2024-11-17,5,23.62,3,4
30,2024-12-18,9,45.91,4,0
30,2024-12-15,2,10.79,6,1
30,2024-11-09,3,7.43,6,2
30,2024-12-05,7,18.93,9,0
30,2024-12-29,7,27.14,8,0
30,2024-12-14,3,45.95,13,0
30,2024-11-01,5,12.38,7,0
30,2024-12-20,7,31.77,4,0
30,2024-10-24,1,10.93,7,0
30,2024-12-08,3,13.52,13,0
30,2024-10-11,7,26.61,8,0
30,2024-10-12,1,19.92,8,0
30,2024-11-19,1,12.7,9,0
30,2024-10-13,3,73.72,13,0
30,2024-10-27,9,41.68,9,1
30,2024-10-10,7,61.24,8,1
30,2024-10-25,4,124.19,13,1
30,2024-10-17,7,48.28,10,0
30,2024-11-11,5,23.14,4,1
30,2024-12-22,7,33.25,14,0
30,2024-10-23,3,30.42,12,0
30,2024-10-19,2,86.9,2,0
30,2024-12-24,9,28.18,1,1
30,2024-10-18,1,93.24,7,0
30,2024-10-09,3,18.4,3,0
30,2024-12-03,8,30.94,7,0
30,2024-10-07,3,24.43,4,2
30,2024-10-31,6,6.1,4,0
30,2024-12-10,3,18.97,3,0
30,2024-11-28,8,7.34,5,0
30,2024-11-02,1,26.73,2,1
30,2024-12-13,1,48.46,12,0
30,2024-12-30,2,57.2,13,0
30,2024-11-26,6,43.39,11,1
30,2024-12-25,7,27.48,3,2
30,2024-11-27,8,29.63,13,2
30,2024-11-24,1,25.41,8,0
30,2024-11-21,8,17.3,14,0
30,2024-10-14,6,30.01,13,0
30,2024-10-03,3,3.01,1,0
30,2024-10-30,5,14.93,11,1
30,2024-12-07,3,60.68,13,0
30,2024-12-17,4,14.78,8,1
30,2024-11-14,2,50.98,5,0
30,2024-12-19,7,1.56,10,0
30,2024-10-15,2,23.22,13,0
30,2024-10-16,7,5.46,7,0
30,2024-11-15,1,1.58,13,0
30,2024-12-12,5,24.36,8,0
30,2024-10-26,1,59.1,13,0
30,2024-10-28,6,22.01,1,0
30,2024-10-08,1,82.05,11,0
30,2024-11-18,8,25.3,9,1
30,2024-12-27,3,4.6,8,0
30,2024-10-06,4,6.77,10,0
30,2024-11-03,1,22.11,10,0
30,2024-12-01,2,13.53,13,1
30,2024-11-06,4,42.71,13,0
30,2024-10-29,4,15.43,1,0
30,2024-12-02,2,6.86,13,1
30,2024-11-07,7,27.25,7,1
30,2024-12-26,1,10.4,2,1
31,2024-11-28,7,23.14,4,2
31,2024-12-02,2,31.44,13,1
31,2024-11-13,9,64.01,13,0
31,2024-10-23,8,22.43,9,1
31,2024-12-18,3,15.22,11,0
31,2024-10-27,2,66.54,6,0
31,2024-11-11,5,35.19,12,1
31,2024-11-30,6,32.1,9,0
31,2024-10-21,6,37.92,11,1
31,2024-11-07,1,25.21,2,0
31,2024-10-22,5,75.21,1,0
31,2024-10-07,5,6.98,12,0
31,2024-10-26,6,55.56,4,0
31,2024-12-08,2,10.62,3,0
31,2024-12-09,4,8.62,4,0
31,2024-11-22,3,65.71,12,0
31,2024-11-09,8,32.35,6,0
31,2024-11-03,2,51.11,3,0
31,2024-10-09,9,49.84,4,1
31,2024-12-13,4,21.38,4,0
31,2024-11-15,8,14.52,2,0
31,2024-12-24,8,33.2,11,2
31,2024-10-08,9,4.36,5,0
31,2024-12-11,2,68.06,14,0
31,2024-11-05,9,48.81,9,1
31,2024-11-06,8,38.95,2,0
31,2024-10-14,1,63.77,12,0
31,2024-12-17,1,49.21,2,1
31,2024-11-18,3,49.36,11,0
31,2024-11-04,8,15.08,11,0
31,2024-11-20,7,42.65,7,0
31,2024-11-17,7,34.21,12,1
31,2024-10-29,5,7.76,1,1
31,2024-10-11,1,10.34,14,0
31,2024-12-29,9,19.03,6,0
31,2024-11-29,1,70.18,4,0
31,2024-11-02,2,57.06,1,0
31,2024-11-12,5,36.29,14,0
31,2024-12-27,3,31.97,5,0
31,2024-12-14,4,15.62,3,0
31,2024-10-18,4,24.56,8,4
31,2024-12-01,1,46.67,8,0
31,2024-10-28,2,31.58,5,0
31,2024-12-06,7,10.28,4,1
31,2024-12-03,7,10.65,8,2
31,2024-12-26,6,20.83,5,0
31,2024-11-01,8,6.43,8,1
31,2024-10-30,2,56.54,8,0
31,2024-12-15,6,32.3,1,0
31,2024-11-10,3,7.46,1,0
31,2024-10-20,8,63.35,13,0
31,2024-10-04,3,45.91,3,1
31,2024-11-24,9,37.43,2,1
32,2024-10-14,7,9.28,3,1
32,2024-11-21,9,17.15,8,0
32,2024-10-09,9,22.73,6,0
32,2024-12-01,8,46.18,1,1
32,2024-12-04,7,48.05,5,4
32,2024-10-12,3,17.32,12,0
32,2024-12-23,2,44.87,11,1
32,2024-12-05,5,66.54,7,0
32,2024-10-05,2,17.94,9,1
32,2024-12-11,8,21.41,12,0
32,2024-11-23,4,16.76,4,1
32,2024-11-09,4,33.96,4,0
32,2024-12-19,3,51.4,6,0
32,2024-12-26,9,17.86,6,0
32,2024-10-04,4,15.2,11,0
32,2024-11-30,9,21.85,5,0
32,2024-12-29,1,38.02,6,1
32,2024-11-18,1,36.43,6,0
33,2024-10-16,8,28.38,11,0
33,2024-10-24,7,8.17,2,2
33,2024-11-27,6,23.21,9,2
33,2024-11-04,3,13.01,13,0
33,2024-12-17,2,34.54,3,0
33,2024-12-04,2,24.12,4,0
33,2024-12-14,1,32.83,14,0
33,2024-11-15,9,33.63,9,1
33,2024-12-31,2,46.58,6,1
33,2024-12-27,1,25.56,13,0
33,2024-10-09,1,9.15,4,0
33,2024-10-25,2,28.28,9,0
33,2024-12-13,2,21.89,8,0
33,2024-10-19,7,28.6,13,0
33,2024-10-08,5,19.14,8,1
33,2024-10-27,7,10.54,2,0
33,2024-11-28,2,17.71,11,0
33,2024-11-24,3,18.81,11,0
33,2024-10-13,4,15.07,10,0
33,2024-10-05,7,11.26,4,2
33,2024-12-16,5,72.6,14,0
33,2024-11-12,8,9.6,14,0
33,2024-11-05,1,23.09,13,0
33,2024-11-22,4,13.61,9,0
33,2024-10-12,8,2.45,1,1
33,2024-10-06,4,28.26,9,0
33,2024-11-08,9,22.84,5,2
33,2024-10-31,4,18.62,7,1
33,2024-10-14,1,43.38,6,1
33,2024-12-12,5,61.06,2,2
33,2024-12-28,8,9.95,11,1
33,2024-11-23,4,22.79,8,0
33,2024-11-03,6,41.05,13,0
33,2024-11-10,8,9.31,5,1
34,2024-12-07,7,34.39,12,1
34,2024-10-13,9,25.55,10,1
34,2024-11-07,2,60.32,5,1
34,2024-12-25,8,43.58,8,1
34,2024-10-24,2,10.82,11,1
34,2024-12-02,5,40.26,8,0
34,2024-10-28,3,8.81,1,1
34,2024-11-09,3,29.47,7,0
34,2024-10-21,9,9.8,9,1
34,2024-10-17,3,45.07,13,0
34,2024-11-01,8,45.03,12,0
34,2024-12-04,6,19.38,2,0
34,2024-12-22,5,46.98,1,0
34,2024-12-17,6,33.54,4,1
34,2024-11-18,1,60.85,6,0
34,2024-12-20,3,20.62,9,0
34,2024-12-06,7,85.74,2,0
34,2024-12-10,3,22.64,3,0
34,2024-10-11,1,23.14,3,1
34,2024-10-12,3,13.78,11,0
34,2024-12-18,1,13.5,6,0
34,2024-11-17,6,32.53,13,1
34,2024-10-29,4,33.83,11,0
34,2024-12-01,4,7.18,1,0
34,2024-10-05,7,7.95,5,0
34,2024-10-08,7,65.29,1,2
34,2024-12-08,2,13.76,8,0
34,2024-12-15,8,46.61,9,2
34,2024-11-19,1,32.66,3,1
34,2024-12-23,7,1.51,11,0
34,2024-11-14,5,21.22,12,1
34,2024-12-21,1,26.5,2,0
34,2024-11-10,3,23.94,2,0
34,2024-11-23,8,73.58,9,1
34,2024-10-22,9,46.63,8,2
34,2024-11-16,4,20.38,10,1
34,2024-10-16,6,11.42,6,0
34,2024-10-07,2,-32.58,8,0
35,2024-10-18,9,10.35,9,0
35,2024-12-28,6,18.57,1,1
35,2024-11-25,2,2.47,13,2
35,2024-10-05,9,18.23,14,1
35,2024-12-27,4,10.1,12,0
35,2024-10-30,8,17.24,7,0
35,2024-12-04,1,26.99,3,0
35,2024-11-29,6,46.32,3,0
35,2024-12-06,7,48.7,11,0
35,2024-10-20,1,10.61,12,1
35,2024-12-31,2,25.64,13,0
35,2024-10-09,9,43.31,6,0
35,2024-11-24,3,29.5,8,0
35,2024-12-17,7,38.24,9,0
35,2024-11-12,1,16.65,11,0
35,2024-11-13,3,11.48,11,0
35,2024-12-22,7,40.64,14,0
35,2024-10-26,9,15.02,6,0
35,2024-10-19,7,69.66,14,0
35,2024-11-16,7,64.47,10,0
35,2024-11-20,1,64.53,2,0
35,2024-11-08,7,4.99,14,0
35,2024-10-23,5,28.1,7,0
35,2024-10-22,7,13.8,9,0
35,2024-12-07,4,117.41,10,1
35,2024-12-19,7,17.04,3,0
35,2024-11-02,4,33.11,6,1
35,2024-10-24,8,10.93,11,0
35,2024-11-14,5,5.11,8,0
35,2024-12-13,1,23.11,14,0
35,2024-11-27,1,9.77,14,0
35,2024-10-27,1,61.39,11,0
35,2024-11-23,3,33.59,13,2
35,2024-11-17,8,95.13,10,0
35,2024-10-25,7,12.29,4,0
35,2024-11-19,9,67.84,5,0
35,2024-12-18,7,18.27,12,1
35,2024-10-03,9,24.23,3,0
35,2024-10-12,6,17.41,10,1
35,2024-12-11,7,27.06,8,1
35,2024-12-12,8,12.96,13,0
35,2024-11-05,4,28.8,4,0
35,2024-11-04,4,18.41,2,0
35,2024-10-15,6,99.15,14,0
35,2024-12-25,3,54.8,1,0
35,2024-11-26,4,12.05,12,0
35,2024-12-03,2,8.19,9,0
36,2024-11-25,4,12.73,8,0
36,2024-11-04,9,19.33,8,1
36,2024-12-05,1,52.92,9,1
36,2024-11-26,7,11.11,3,0
36,2024-11-02,4,117.72,4,0
36,2024-12-15,3,14.4,6,0
36,2024-10-13,2,17.34,14,0
36,2024-10-15,8,18.84,4,1
36,2024-12-30,1,8.81,7,0
36,2024-12-09,9,15.45,6,0
36,2024-12-04,7,14.62,12,0
36,2024-11-28,4,10.1,3,1
36,2024-11-08,8,28.75,4,0
36,2024-11-27,9,12.25,5,0
36,2024-10-24,2,31.28,3,1
36,2024-11-21,2,17.97,12,2
36,2024-11-15,3,11.52,3,0
36,2024-10-26,3,32.7,3,1
36,2024-12-07,6,61.26,6,1
36,2024-10-29,1,59.76,2,0
36,2024-11-01,4,71.81,4,0
36,2024-11-07,3,28.29,2,1
36,2024-12-08,4,43.21,13,1
36,2024-10-30,5,10.47,9,2
36,2024-11-23,2,27.81,5,1
36,2024-10-17,4,17.92,12,0
36,2024-11-19,5,43.77,13,1
36,2024-12-14,8,3.85,11,2
36,2024-12-28,2,24.96,1,1
36,2024-10-25,2,68.89,7,2
36,2024-11-12,5,20.15,14,1
36,2024-11-11,7,79.52,6,1
36,2024-11-05,8,28.62,2,2
36,2024-12-22,8,10.71,14,0
