customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee,account_age_days,is_premium,age_group,country_region,total_sessions,avg_sessions_per_day,total_usage_minutes,avg_session_duration,avg_features_per_session,total_errors,days_active,days_since_last_activity,usage_consistency_std,total_tickets,avg_resolution_hours,unresolved_tickets,technical_tickets_pct,high_priority_tickets,avg_satisfaction,days_since_last_ticket,churned
120,2022-11-29,USA,48.0,M,Basic,14.41,763,0,36-50,North America,408,5.298701298701299,2353.75,30.568181818181817,7.376623376623376,31,77,0,2.277261369235881,3.0,11.031203703703703,0.0,66.66666666666666,0.0,3.5,83.0,0
121,2024-05-13,France,70.0,F,Basic,11.47,232,0,51+,Europe,332,4.676056338028169,1985.41,27.963521126760565,6.464788732394366,29,71,0,2.5398236602866966,3.0,8.655138888888889,1.0,0.0,1.0,4.0,38.0,0
122,2024-02-26,Germany,58.0,M,Basic,12.79,309,0,51+,Europe,397,5.223684210526316,2281.04,30.013684210526314,6.934210526315789,47,76,0,2.676309320491069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,2024-03-05,France,23.0,M,Enterprise,174.34,301,1,18-25,Europe,245,5.0,1311.64,26.768163265306125,7.285714285714286,26,49,0,2.449489742783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124,2022-02-27,Spain,54.0,M,Premium,35.95,1038,1,51+,Europe,103,4.291666666666667,724.74,30.1975,6.375,14,24,1,2.493106437788994,5.0,10.219722222222222,0.0,20.0,0.0,4.0,15.0,0
125,2022-08-23,USA,27.0,F,Basic,14.76,861,0,26-35,North America,152,5.428571428571429,823.06,29.395,7.178571428571429,13,28,5,2.6307099651301207,2.0,6.313888888888889,1.0,50.0,0.0,3.0,184.0,0
126,2024-04-21,Australia,57.0,F,Basic,13.0,254,0,51+,Oceania,320,5.423728813559322,2047.47,34.702881355932206,7.067796610169491,35,59,0,2.422618915130601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,2022-02-02,Spain,24.0,F,Basic,14.5,1063,0,18-25,Europe,214,5.219512195121951,1111.74,27.115609756097562,7.2439024390243905,15,41,0,2.403249832226679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,2024-04-04,Spain,56.0,M,Premium,32.44,271,1,51+,Europe,410,4.712643678160919,2969.61,34.13344827586207,7.689655172413793,51,87,0,2.6232770468598354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
129,2022-11-20,Canada,43.5,F,Basic,12.79,772,0,36-50,North America,302,5.206896551724138,1749.38,30.161724137931035,7.793103448275862,29,58,0,2.5871383682515185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
130,2023-02-15,USA,43.5,M,Basic,12.71,685,0,36-50,North America,445,5.2976190476190474,2257.1,26.870238095238093,7.321428571428571,39,84,0,2.4680110615867883,4.0,21.709027777777777,0.0,25.0,0.0,3.6666666666666665,86.0,0
131,2022-10-02,USA,37.0,F,Basic,14.94,821,0,36-50,North America,371,5.152777777777778,1876.41,26.06125,7.638888888888889,38,72,1,2.6888382863614995,1.0,2.0572222222222223,0.0,0.0,0.0,0.0,88.0,1
132,2022-03-09,Spain,20.0,M,Premium,32.04,1028,1,18-25,Europe,111,6.166666666666667,470.84,26.157777777777778,7.5,7,18,1,2.307277489112375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,2022-08-05,USA,68.0,M,Basic,10.69,879,0,51+,North America,227,4.829787234042553,1348.4,28.689361702127663,7.553191489361702,18,47,0,2.306127461089263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
134,2023-08-04,USA,39.0,M,Premium,36.11,515,1,36-50,North America,305,5.0,1941.02,31.82,7.032786885245901,39,61,0,2.549509756796393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,2024-06-16,USA,64.0,F,Enterprise,122.36,198,1,51+,North America,275,5.392156862745098,1515.78,29.721176470588233,7.294117647058823,32,51,1,2.73553235310825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,2024-01-06,Canada,21.0,M,Basic,13.19,360,0,18-25,North America,71,4.733333333333333,454.39,30.292666666666666,7.933333333333334,2,15,7,2.711527420547495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,2022-11-19,UK,45.0,M,Basic,14.85,773,0,36-50,Europe,73,4.5625,262.52,16.4075,6.5625,12,16,0,2.5024987512484396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,2022-08-06,Italy,29.0,M,Basic,14.72,878,0,26-35,Europe,281,5.017857142857143,1630.53,29.11660714285714,7.267857142857143,33,56,0,2.666226965913861,1.0,14.900555555555556,0.0,0.0,1.0,3.0,263.0,0
139,2023-11-03,Germany,55.0,Other,Basic,11.15,424,0,51+,Europe,206,4.790697674418604,1629.65,37.89883720930233,6.465116279069767,19,43,3,2.8665404695496433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,2023-05-27,Italy,68.0,F,Basic,10.84,584,0,51+,Europe,180,5.454545454545454,821.38,24.89030303030303,7.333333333333333,14,33,7,2.658605239252683,1.0,36.76888888888889,0.0,0.0,0.0,4.0,193.0,0
141,2023-02-10,France,53.0,F,Basic,12.79,690,0,51+,Europe,275,5.392156862745098,1421.28,27.868235294117646,7.03921568627451,21,51,0,2.4337496286393066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,2024-06-24,Australia,64.0,M,Premium,35.86,190,1,51+,Oceania,28,4.666666666666667,236.1,39.35,5.166666666666667,4,6,14,2.065591117977289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,2023-10-21,Germany,58.0,M,Basic,13.3,437,0,51+,Europe,112,4.666666666666667,723.89,30.16208333333333,7.333333333333333,12,24,2,2.49637418228338,3.0,13.821388888888889,1.0,100.0,0.0,0.0,171.0,1
144,2023-04-15,France,22.0,F,Basic,13.7,626,0,18-25,Europe,412,4.735632183908046,2539.03,29.18425287356322,7.597701149425287,38,87,0,2.5032990795633765,5.0,8.21298611111111,1.0,80.0,1.0,3.0,42.0,0
145,2022-05-27,Spain,30.0,M,Basic,12.99,949,0,26-35,Europe,226,5.65,1066.29,26.657249999999998,7.4,25,40,3,2.769337604776776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146,2022-09-29,Australia,40.0,Unknown,Basic,10.55,824,0,36-50,Oceania,265,5.096153846153846,1864.12,35.848461538461535,7.846153846153846,22,52,0,2.451567048945452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147,2022-05-23,USA,67.0,M,Basic,13.94,953,0,51+,North America,143,4.612903225806452,876.3100000000001,28.268064516129034,8.161290322580646,18,31,0,2.7649884792386716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
148,2022-09-10,USA,47.0,F,Basic,10.39,843,0,36-50,North America,342,4.75,2486.32,34.532222222222224,7.222222222222222,29,72,0,2.6095706840263166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
149,2024-02-02,Germany,54.0,M,Basic,10.09,333,0,51+,Europe,166,5.724137931034483,846.6600000000001,29.195172413793106,7.0,13,29,0,2.5759402128728777,4.0,29.12847222222222,2.0,75.0,0.0,4.0,46.0,1
150,2023-07-29,Germany,42.0,F,Enterprise,176.96,521,1,36-50,Europe,190,5.277777777777778,1177.23,32.700833333333335,7.194444444444445,19,36,2,2.0923139768633616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,2023-07-06,Mexico,65.0,F,Basic,12.73,544,0,51+,North America,133,4.433333333333334,989.64,32.988,7.6,14,30,1,2.269487764374084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,2022-09-27,Spain,44.0,M,Premium,36.98,826,1,36-50,Europe,64,4.571428571428571,373.01,26.643571428571427,8.357142857142858,7,14,0,2.7376094488632767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153,2024-02-04,UK,43.5,M,Basic,11.9,331,0,36-50,Europe,259,4.980769230769231,1500.1000000000001,28.848076923076924,7.384615384615385,19,52,0,2.5628598044126227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
154,2023-08-22,USA,31.0,Other,Premium,30.1,497,1,26-35,North America,196,5.444444444444445,1123.09,31.19694444444444,7.805555555555555,17,36,3,2.655930769799592,3.0,23.26111111111111,1.0,66.66666666666666,0.0,4.5,200.0,0
155,2023-03-15,Australia,65.0,F,Basic,11.65,657,0,51+,Oceania,236,5.7560975609756095,1210.88,29.533658536585367,7.048780487804878,20,41,3,2.3641117550242634,1.0,12.165277777777778,0.0,100.0,1.0,2.0,163.0,0
156,2023-08-21,Spain,64.0,F,Premium,36.07,498,1,51+,Europe,146,4.709677419354839,916.25,29.556451612903224,9.096774193548388,13,31,9,2.6607461157489487,4.0,12.915555555555555,0.0,0.0,0.0,5.0,189.0,0
157,2023-02-13,UK,53.0,F,Basic,11.12,687,0,51+,Europe,308,5.5,1881.24,33.59357142857143,7.767857142857143,29,56,1,2.6076809620810595,2.0,22.474444444444444,0.0,50.0,1.0,0.0,67.0,0
158,2023-01-06,Canada,56.0,Unknown,Basic,13.43,725,0,51+,North America,179,4.837837837837838,1188.91,32.1327027027027,7.5675675675675675,13,37,0,2.608889860899901,2.0,5.902777777777778,0.0,100.0,0.0,4.0,49.0,0
159,2022-08-13,USA,33.0,Unknown,Basic,13.96,871,0,26-35,North America,37,4.111111111111111,316.76,35.19555555555556,5.888888888888889,5,9,0,3.100179206289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,2022-05-22,USA,39.0,M,Basic,12.26,954,0,36-50,North America,429,5.047058823529412,2850.5,33.53529411764706,7.694117647058824,43,85,0,2.516166218073597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,2023-06-06,USA,38.0,F,Basic,14.37,574,0,36-50,North America,159,5.888888888888889,912.03,33.778888888888886,8.518518518518519,11,27,1,2.591900599550206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,2023-05-21,UK,38.0,F,Premium,38.54,590,1,36-50,Europe,224,5.463414634146342,1201.06,29.294146341463414,6.951219512195122,16,41,0,2.6466730150852573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163,2022-04-04,Mexico,25.0,F,Basic,14.38,1002,0,18-25,North America,416,4.7272727272727275,2749.72,31.24681818181818,7.454545454545454,36,88,0,2.53584542445294,3.0,12.595972222222223,1.0,100.0,0.0,3.0,175.0,1
164,2024-02-13,USA,43.5,F,Premium,36.6,322,1,36-50,North America,393,5.24,2450.27,32.67026666666666,7.4,34,75,0,2.420855332427062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,2022-02-18,USA,33.0,F,Basic,11.51,1047,0,26-35,North America,241,5.4772727272727275,1330.31,30.234318181818182,8.454545454545455,22,44,0,2.8324419275118906,2.0,8.729722222222222,1.0,0.0,1.0,0.0,244.0,0
166,2024-05-31,UK,48.0,M,Basic,12.4,214,0,36-50,Europe,35,3.888888888888889,208.15,23.12777777777778,8.333333333333334,4,9,20,2.9767618499152917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,2022-04-23,Italy,59.0,F,Basic,13.54,983,0,51+,Europe,49,4.9,336.1,33.61,8.5,2,10,6,2.378141197564929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168,2022-06-06,Germany,27.0,M,Basic,11.04,939,0,26-35,Europe,329,5.771929824561403,1729.61,30.344035087719295,6.7894736842105265,33,57,0,2.442316990216822,3.0,9.332962962962961,0.0,66.66666666666666,0.0,4.5,67.0,0
169,2023-10-05,Mexico,49.0,F,Basic,13.68,453,0,36-50,North America,357,4.697368421052632,2014.88,26.511578947368424,7.2368421052631575,46,76,0,2.60266395240008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
170,2022-06-13,Germany,51.0,M,Premium,35.47,932,1,51+,Europe,251,5.02,1764.09,35.2818,7.84,27,50,0,2.4618725244274144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
171,2024-03-22,Canada,26.0,M,Basic,10.47,284,0,26-35,North America,276,4.842105263157895,1747.1399999999999,30.651578947368417,7.912280701754386,34,57,0,2.664511974105272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,2023-11-28,France,34.0,Unknown,Premium,35.56,399,1,26-35,Europe,132,6.0,717.12,32.596363636363634,5.7727272727272725,10,22,3,1.851640199545103,4.0,20.592222222222222,0.0,25.0,0.0,4.0,19.0,0
173,2023-03-09,Italy,28.0,Other,Premium,30.66,663,1,26-35,Europe,191,4.897435897435898,1073.85,27.534615384615382,6.948717948717949,24,39,1,2.1980238947371245,1.0,44.12861111111111,0.0,100.0,0.0,1.0,307.0,0
174,2023-09-03,Italy,49.0,M,Basic,10.06,485,0,36-50,Europe,117,4.5,863.71,33.21961538461539,7.346153846153846,15,26,0,2.760434748368452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,2022-03-07,Australia,27.0,F,Premium,38.89,1030,1,26-35,Oceania,160,4.571428571428571,1284.82,36.70914285714286,7.257142857142857,19,35,0,2.6154036274452523,3.0,23.421851851851855,0.0,33.33333333333333,0.0,4.0,85.0,0
176,2023-01-30,Brazil,39.0,F,Basic,12.44,701,0,36-50,South America,86,5.0588235294117645,540.37,31.786470588235293,5.9411764705882355,10,17,0,2.561020017378186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177,2023-01-26,USA,43.5,F,Basic,12.71,705,0,36-50,North America,196,4.666666666666667,1283.47,30.558809523809526,7.214285714285714,28,42,0,2.40595467251128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,2023-09-03,Germany,21.0,M,Basic,11.39,485,0,18-25,Europe,210,4.666666666666667,1163.37,25.852666666666664,6.6,31,45,0,2.4863262420322445,2.0,14.88486111111111,0.0,100.0,0.0,0.0,10.0,1
179,2023-04-25,USA,65.0,F,Basic,12.7,616,0,51+,North America,190,4.634146341463414,1217.15,29.68658536585366,7.780487804878049,21,41,0,2.736385367240656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180,2023-06-26,UK,69.0,F,Premium,31.68,554,1,51+,Europe,108,4.5,711.38,29.640833333333333,6.541666666666667,9,24,0,2.5537695922762453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
181,2022-09-15,Brazil,64.0,M,Premium,37.45,838,1,51+,South America,75,4.6875,538.95,33.684375,8.5625,9,16,4,2.6004807247891684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
182,2023-07-21,UK,42.0,F,Basic,14.11,529,0,36-50,Europe,254,5.183673469387755,1468.62,29.971836734693877,7.836734693877551,25,49,0,2.57935286932397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
183,2024-05-31,Mexico,38.0,F,Basic,14.27,214,0,36-50,North America,156,4.7272727272727275,1015.3,30.766666666666666,6.515151515151516,12,33,5,2.741723081302241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184,2022-01-12,UK,43.5,F,Basic,10.52,1084,0,36-50,Europe,245,5.326086956521739,1389.25,30.20108695652174,7.804347826086956,37,46,1,2.599609781196546,5.0,34.4562037037037,2.0,20.0,0.0,4.0,47.0,1
185,2023-11-28,Germany,43.5,M,Premium,35.57,399,1,36-50,Europe,141,4.2727272727272725,910.06,27.577575757575755,7.0,16,33,0,2.5158587906608463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186,2024-01-09,Germany,66.0,M,Basic,14.03,357,0,51+,Europe,163,4.405405405405405,1051.41,28.416486486486487,6.8108108108108105,19,37,3,2.0063712332281693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
187,2022-04-28,Brazil,18.0,Unknown,Basic,10.63,978,0,18-25,South America,393,4.974683544303797,2119.28,26.826329113924054,7.544303797468355,40,79,0,2.449357234073942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
188,2023-11-30,Canada,42.0,M,Premium,30.99,397,1,36-50,North America,43,3.909090909090909,287.63,26.14818181818182,9.454545454545455,5,11,7,2.4271195048676715,5.0,34.5895,0.0,40.0,0.0,4.4,33.0,1
189,2024-06-25,Brazil,68.0,F,Basic,14.07,189,0,51+,South America,259,4.886792452830188,1927.47,36.36735849056604,6.867924528301887,22,53,0,2.4072037509117257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190,2023-07-04,UK,53.0,M,Enterprise,179.66,546,1,51+,Europe,82,5.125,398.57,24.910625,6.4375,10,16,0,2.895398648430529,2.0,9.63111111111111,1.0,100.0,0.0,0.0,204.0,0
191,2024-02-08,Brazil,34.0,M,Basic,12.23,327,0,26-35,South America,76,5.428571428571429,452.51,32.32214285714286,6.857142857142857,5,14,3,2.344036154692477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192,2022-10-01,Germany,58.0,M,Enterprise,110.96,822,1,51+,Europe,225,5.0,1459.33,32.42955555555555,8.266666666666667,22,45,4,2.7303013486693106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
193,2024-02-27,Canada,41.0,F,Basic,12.57,308,0,36-50,North America,50,4.545454545454546,292.19,26.562727272727273,4.636363636363637,4,11,8,2.9787123514578027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
194,2023-10-19,USA,43.5,M,Basic,11.96,439,0,36-50,North America,166,5.1875,778.04,24.31375,6.625,13,32,1,2.4288255491877333,5.0,15.625555555555556,1.0,60.0,0.0,2.0,98.0,0
195,2022-12-15,UK,57.0,F,Premium,35.18,747,1,51+,Europe,123,4.730769230769231,812.33,31.24346153846154,7.576923076923077,12,26,1,2.631466394354179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
196,2022-04-25,Australia,32.0,F,Premium,34.39,981,1,26-35,Oceania,110,4.583333333333333,687.8,28.65833333333333,5.958333333333333,1,24,0,2.7333156591864074,1.0,0.0,1.0,100.0,0.0,0.0,201.0,0
197,2022-10-28,USA,49.0,F,Premium,35.68,795,1,36-50,North America,269,5.723404255319149,1554.52,33.074893617021274,7.9361702127659575,24,47,0,2.6350656097728544,3.0,22.73277777777778,0.0,66.66666666666666,0.0,3.3333333333333335,143.0,1
198,2023-03-22,Italy,56.0,F,Basic,13.63,650,0,51+,Europe,180,4.7368421052631575,1098.72,28.913684210526316,7.973684210526316,21,38,1,2.834957557490734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
199,2022-06-11,Brazil,23.0,M,Enterprise,177.48,934,1,18-25,South America,168,5.090909090909091,822.9200000000001,24.936969696969697,7.7272727272727275,13,33,0,2.731341661661403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200,2023-04-10,Mexico,18.0,M,Basic,13.23,631,0,18-25,North America,309,5.517857142857143,1755.35,31.345535714285713,8.25,33,56,0,2.4270526190390713,4.0,19.129444444444445,2.0,50.0,2.0,2.0,60.0,0
201,2022-01-04,France,64.0,M,Basic,10.98,1092,0,51+,Europe,180,4.186046511627907,1435.21,33.376976744186045,6.930232558139535,14,43,5,2.7624679610595306,2.0,18.872777777777777,0.0,50.0,0.0,0.0,71.0,0
202,2024-01-10,UK,40.0,F,Basic,11.98,356,0,36-50,Europe,194,4.511627906976744,1184.63,27.549534883720934,7.674418604651163,29,43,0,2.482050736437569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203,2024-06-15,UK,56.0,F,Premium,30.7,199,1,51+,Europe,254,4.618181818181818,1702.75,30.95909090909091,7.345454545454546,32,55,0,2.4832096098255514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
204,2024-01-07,Australia,34.0,M,Premium,34.51,359,1,26-35,Oceania,330,4.342105263157895,2149.3,28.28026315789474,7.7631578947368425,30,76,1,2.479530232813989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
205,2022-09-27,Australia,51.0,M,Basic,14.84,826,0,51+,Oceania,224,5.209302325581396,1292.09,30.04860465116279,7.906976744186046,14,43,2,2.5779111102086745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
206,2023-05-28,Australia,58.0,F,Basic,13.2,583,0,51+,Oceania,279,5.072727272727272,1619.16,29.43927272727273,7.181818181818182,33,55,0,2.5081684733903122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
207,2024-02-20,Australia,46.0,M,Basic,10.76,315,0,36-50,Oceania,211,4.795454545454546,1035.25,23.52840909090909,7.2727272727272725,27,44,0,2.426400774566326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,2022-07-02,UK,26.0,F,Basic,11.33,913,0,26-35,Europe,151,4.575757575757576,879.4,26.64848484848485,6.151515151515151,24,33,3,2.7503443310600106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
209,2023-06-04,Mexico,30.0,M,Basic,10.31,576,0,26-35,North America,248,4.96,1663.97,33.2794,7.3,32,50,0,2.372977119182414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
210,2022-04-19,Mexico,23.0,Other,Premium,31.81,987,1,18-25,North America,183,4.6923076923076925,1093.31,28.033589743589744,6.948717948717949,25,39,3,2.885114666642578,5.0,9.255277777777778,2.0,80.0,1.0,3.5,78.0,1
211,2024-06-10,Canada,23.0,M,Premium,34.87,204,1,18-25,North America,251,4.5636363636363635,1482.25,26.95,6.7272727272727275,30,55,0,2.9424330846958027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,2023-10-03,Italy,37.0,M,Enterprise,134.48,455,1,36-50,Europe,180,4.285714285714286,1278.14,30.431904761904764,6.690476190476191,21,42,5,2.17845004517045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
213,2022-11-02,Germany,69.0,M,Basic,11.01,790,0,51+,Europe,217,4.428571428571429,1473.17,30.064693877551022,7.3061224489795915,17,49,0,2.8722813232690143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
214,2024-05-11,Australia,70.0,M,Basic,10.72,234,0,51+,Oceania,95,5.277777777777778,448.29,24.905,7.833333333333333,8,18,1,2.696524027348052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215,2023-10-17,France,20.0,M,Basic,13.27,441,0,18-25,Europe,197,4.925,1095.53,27.38825,6.775,26,40,2,2.663981019413402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216,2023-06-04,Germany,34.0,M,Premium,35.57,576,1,26-35,Europe,208,5.333333333333333,1108.83,28.43153846153846,7.641025641025641,15,39,1,2.629121659747678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
217,2023-09-16,Mexico,66.0,F,Basic,14.2,472,0,51+,North America,279,5.072727272727272,1750.6,31.829090909090908,6.872727272727273,31,55,0,2.767901635044039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
218,2022-07-23,USA,29.0,M,Enterprise,118.32,892,1,26-35,North America,224,5.6,1343.51,33.58775,6.775,14,40,1,2.790092361305515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
219,2022-06-06,USA,65.0,F,Premium,38.47,939,1,51+,North America,416,4.837209302325581,2687.38,31.248604651162793,7.27906976744186,45,86,0,2.5706967017032056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220,2023-01-18,France,64.0,M,Basic,12.88,713,0,51+,Europe,179,4.7105263157894735,1354.57,35.64657894736842,7.447368421052632,20,38,0,2.789050935517382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,2024-02-20,Canada,62.0,F,Basic,11.32,315,0,51+,North America,72,4.8,447.58,29.838666666666665,8.266666666666667,9,15,2,2.4842360136324753,5.0,16.562833333333334,0.0,40.0,1.0,3.5,108.0,0
222,2022-06-15,Mexico,18.0,F,Premium,32.73,930,1,18-25,North America,250,5.1020408163265305,1277.33,26.06795918367347,7.959183673469388,19,49,0,2.8667991584633175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
223,2023-07-07,France,34.0,M,Premium,33.89,543,1,26-35,Europe,160,4.2105263157894735,995.48,26.19684210526316,7.157894736842105,17,38,0,2.6929125670699667,5.0,15.651319444444445,1.0,40.0,1.0,4.0,29.0,0
224,2024-03-08,UK,20.0,M,Basic,12.29,298,0,18-25,Europe,395,5.064102564102564,2314.46,29.672564102564102,7.641025641025641,38,78,0,2.5499668629868513,1.0,8.016666666666667,0.0,100.0,1.0,1.0,289.0,1
225,2023-06-28,Brazil,43.0,M,Basic,10.4,552,0,36-50,South America,112,5.333333333333333,717.88,34.184761904761906,7.666666666666667,15,21,1,2.5948667274704755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226,2022-01-01,France,32.0,M,Basic,14.2,1095,0,26-35,Europe,324,5.142857142857143,1844.46,29.27714285714286,7.444444444444445,43,63,0,2.7758006276431244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
227,2023-09-06,USA,53.0,F,Premium,31.21,482,1,51+,North America,223,4.955555555555556,1112.22,24.716,7.777777777777778,19,45,1,2.549113531794886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
228,2022-11-28,Germany,49.0,F,Basic,12.41,764,0,36-50,Europe,449,5.2823529411764705,2421.05,28.48294117647059,8.24705882352941,42,85,0,2.6031654938238735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
229,2023-05-16,UK,49.0,F,Basic,11.9,595,0,36-50,Europe,59,4.538461538461538,423.13,32.54846153846154,7.153846153846154,6,13,0,2.221687969967303,1.0,0.0,1.0,0.0,0.0,0.0,33.0,0
230,2022-01-20,Spain,21.0,F,Basic,12.55,1076,0,18-25,Europe,244,4.6923076923076925,1730.4,33.276923076923076,7.0,28,52,0,2.6311740579210876,1.0,13.82611111111111,0.0,100.0,0.0,5.0,136.0,1
231,2022-04-25,Canada,35.0,Other,Enterprise,188.74,981,1,26-35,North America,225,5.357142857142857,1447.55,34.46547619047619,8.928571428571429,18,42,1,2.5739921406386785,1.0,0.0,1.0,0.0,0.0,0.0,258.0,1
232,2023-01-07,France,66.0,F,Basic,14.94,724,0,51+,Europe,162,4.05,1374.97,34.37425,7.05,20,40,0,2.3309511649396115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
233,2024-06-18,Mexico,36.0,F,Premium,30.19,196,1,36-50,North America,210,4.7727272727272725,1437.38,32.66772727272728,7.090909090909091,22,44,3,2.380772166742668,3.0,41.90888888888889,2.0,66.66666666666666,1.0,0.0,10.0,0
234,2024-05-01,UK,60.0,F,Basic,11.96,244,0,51+,Europe,110,5.5,517.0,25.85,7.9,12,20,5,2.8003759146153744,1.0,9.045833333333333,0.0,0.0,0.0,5.0,161.0,0
235,2024-04-06,USA,69.0,M,Basic,14.08,269,0,51+,North America,184,4.972972972972973,1045.92,28.26810810810811,7.72972972972973,11,37,2,2.7637181727046882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
236,2022-11-11,USA,52.0,Unknown,Basic,11.62,781,0,51+,North America,366,4.463414634146342,2641.8,32.21707317073171,7.2926829268292686,40,82,0,2.4403760181387324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
237,2022-09-03,Italy,57.0,F,Basic,13.24,850,0,51+,Europe,431,5.597402597402597,2560.68,33.255584415584416,7.285714285714286,33,77,0,2.363426038278799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
238,2022-03-01,Australia,31.0,M,Premium,39.91,1036,1,26-35,Oceania,193,4.595238095238095,1299.78,30.947142857142858,6.9523809523809526,20,42,1,2.6324385783446607,3.0,14.069722222222225,1.0,66.66666666666666,0.0,4.5,122.0,0
239,2022-09-04,Spain,50.0,M,Basic,13.22,849,0,36-50,Europe,183,4.945945945945946,1092.23,29.51972972972973,8.162162162162161,30,37,1,2.3207511469103888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
240,2024-06-18,Canada,31.0,M,Basic,10.55,196,0,26-35,North America,377,4.896103896103896,2180.83,28.32246753246753,7.324675324675325,29,77,0,2.588356599041255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
